Station ID,Station Name,Value,Variable,Download Timestamp
300216,Dayton.NW,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
300216,Dayton.NW,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
300216,Dayton.NW,99999°F,Dew Point,2019-06-24 17:41:52.734841
300216,Dayton.NW,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330030,DesertAire,"This station is commonly called DesertAire  and is located in Grant County, Washington.  The coordinates of this station are latitude 46.71°, longitude -119.92°, elevation 608 ft. and can be viewed on the map.  The weather station was installed on May 01, 2008 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  January 24, 2019.  The nearest stations are Mattawa.E which is 5.6 miles away, Wahluke which is 6.1 miles away and Vantage which is 7.9 miles away.   If you would like more information about this weather station DesertAire, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330030,DesertAire,"May, 01 2008",Installation Date,2019-06-24 17:41:52.734841
330030,DesertAire,-119.92°,Longitude,2019-06-24 17:41:52.734841
330030,DesertAire,46.71°,Latitude,2019-06-24 17:41:52.734841
330030,DesertAire,608 feet,Elevation,2019-06-24 17:41:52.734841
330030,DesertAire,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330030,DesertAire,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330030,DesertAire,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330030,DesertAire,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330030,DesertAire,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330030,DesertAire,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330030,DesertAire,99999°F,Dew Point,2019-06-24 17:41:52.734841
330030,DesertAire,99999°F,Air Temperature,2019-06-24 17:41:52.734841
100134,Eby,"This station is commonly called Eby  and is located in Benton County, Washington.  The coordinates of this station are latitude 46.07°, longitude -119.08°, elevation 1519 ft. and can be viewed on the map.  The weather station was installed on May 17, 1989 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 30, 2019.  The nearest stations are Finley which is 5.1 miles away, Chucker which is 6.5 miles away and Wallula.SW which is 6.6 miles away.   If you would like more information about this weather station Eby, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
100134,Eby,"May, 17 1989",Installation Date,2019-06-24 17:41:52.734841
100134,Eby,-119.08°,Longitude,2019-06-24 17:41:52.734841
100134,Eby,46.07°,Latitude,2019-06-24 17:41:52.734841
100134,Eby,1519 feet,Elevation,2019-06-24 17:41:52.734841
100134,Eby,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
100134,Eby,NA99999  mph,Wind,2019-06-24 17:41:52.734841
100134,Eby,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
100134,Eby,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
100134,Eby,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
100134,Eby,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
100134,Eby,99999°F,Dew Point,2019-06-24 17:41:52.734841
100134,Eby,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330145,Ellisforde,"This station is commonly called Ellisforde  and is located in Okanogan County, Washington.  The coordinates of this station are latitude 48.79°, longitude -119.4°, elevation 879 ft. and can be viewed on the map.  The weather station was installed on July 22, 1999 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 23, 2019.  The nearest stations are Loomis.Grd which is 1.8 miles away, Loomis.Val which is 5.8 miles away and Tonasket.S which is 8.3 miles away.   If you would like more information about this weather station Ellisforde, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330145,Ellisforde,"July, 22 1999",Installation Date,2019-06-24 17:41:52.734841
330145,Ellisforde,-119.40°,Longitude,2019-06-24 17:41:52.734841
330145,Ellisforde,48.79°,Latitude,2019-06-24 17:41:52.734841
330145,Ellisforde,879 feet,Elevation,2019-06-24 17:41:52.734841
330145,Ellisforde,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330145,Ellisforde,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330145,Ellisforde,99999 %,Soil Moisture,2019-06-24 17:41:52.734841
330145,Ellisforde,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330145,Ellisforde,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
330145,Ellisforde,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330145,Ellisforde,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330145,Ellisforde,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330145,Ellisforde,99999°F,Dew Point,2019-06-24 17:41:52.734841
330145,Ellisforde,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330040,Ephrata,"This station is commonly called Ephrata  and is located in Grant County, Washington.  The coordinates of this station are latitude 47.18°, longitude -119.64°, elevation 1224 ft. and can be viewed on the map.  The weather station was installed on May 16, 2008 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  May 23, 2019.  The nearest stations are Mae which is 10.4 miles away, Quincy which is 15.2 miles away and Frenchman which is 15.6 miles away.   If you would like more information about this weather station Ephrata, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330040,Ephrata,"May, 16 2008",Installation Date,2019-06-24 17:41:52.734841
330040,Ephrata,-119.64°,Longitude,2019-06-24 17:41:52.734841
330040,Ephrata,47.18°,Latitude,2019-06-24 17:41:52.734841
330040,Ephrata,1224 feet,Elevation,2019-06-24 17:41:52.734841
330040,Ephrata,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330040,Ephrata,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330040,Ephrata,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330040,Ephrata,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
330040,Ephrata,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330040,Ephrata,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330040,Ephrata,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330040,Ephrata,99999°F,Dew Point,2019-06-24 17:41:52.734841
330040,Ephrata,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330125,Fairfield,"This station is commonly called Fairfield  and is located in Spokane County, Washington.  The coordinates of this station are latitude 47.42°, longitude -117.26°, elevation 2470 ft. and can be viewed on the map.  The weather station was installed on June 03, 2008 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  May 22, 2019.  The nearest stations are Green.Blff which is 27.7 miles away, St.John which is 28.0 miles away and Garfield.E which is 30.3 miles away.   If you would like more information about this weather station Fairfield, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330125,Fairfield,"June, 03 2008",Installation Date,2019-06-24 17:41:52.734841
330125,Fairfield,-117.26°,Longitude,2019-06-24 17:41:52.734841
330125,Fairfield,47.42°,Latitude,2019-06-24 17:41:52.734841
330125,Fairfield,2470 feet,Elevation,2019-06-24 17:41:52.734841
330125,Fairfield,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330125,Fairfield,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330125,Fairfield,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330125,Fairfield,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330125,Fairfield,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330125,Fairfield,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330125,Fairfield,99999°F,Dew Point,2019-06-24 17:41:52.734841
330125,Fairfield,99999°F,Air Temperature,2019-06-24 17:41:52.734841
100113,Finley,"This station is commonly called Finley  and is located in Benton County, Washington.  The coordinates of this station are latitude 46.14°, longitude -119.06°, elevation 495 ft. and can be viewed on the map.  The weather station was installed on June 02, 1992 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 18, 2019.  The nearest stations are Eby which is 5.1 miles away, Gramling which is 7.7 miles away and Wallula.S which is 8.5 miles away.   If you would like more information about this weather station Finley, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
100113,Finley,"June, 02 1992",Installation Date,2019-06-24 17:41:52.734841
100113,Finley,-119.06°,Longitude,2019-06-24 17:41:52.734841
100113,Finley,46.14°,Latitude,2019-06-24 17:41:52.734841
100113,Finley,495 feet,Elevation,2019-06-24 17:41:52.734841
100113,Finley,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
100113,Finley,NA99999  mph,Wind,2019-06-24 17:41:52.734841
100113,Finley,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
100113,Finley,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
100113,Finley,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
100113,Finley,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
100113,Finley,99999°F,Dew Point,2019-06-24 17:41:52.734841
100113,Finley,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330021,Fir.Island,"This station is commonly called Fir.Island  and is located in Skagit County, Washington.  The coordinates of this station are latitude 48.36°, longitude -122.42°, elevation 0 ft. and can be viewed on the map.  The weather station was installed on April 03, 2008 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  May 21, 2019.  The nearest stations are Mt.Vernon which is 5.9 miles away, Sakuma which is 9.9 miles away and Arlington which is 14.0 miles away.   If you would like more information about this weather station Fir.Island, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330021,Fir.Island,"April, 03 2008",Installation Date,2019-06-24 17:41:52.734841
330021,Fir.Island,-122.42°,Longitude,2019-06-24 17:41:52.734841
330021,Fir.Island,48.36°,Latitude,2019-06-24 17:41:52.734841
330021,Fir.Island,0 feet,Elevation,2019-06-24 17:41:52.734841
330021,Fir.Island,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330021,Fir.Island,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330021,Fir.Island,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330021,Fir.Island,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330021,Fir.Island,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330021,Fir.Island,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330021,Fir.Island,99999°F,Dew Point,2019-06-24 17:41:52.734841
330021,Fir.Island,99999°F,Air Temperature,2019-06-24 17:41:52.734841
100069,FishHook,"This station is commonly called FishHook  and is located in Walla Walla County, Washington.  The coordinates of this station are latitude 46.29°, longitude -118.74°, elevation 772 ft. and can be viewed on the map.  The weather station was installed on May 07, 1992 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  May 07, 2019.  The nearest stations are K2H which is 4.7 miles away, Welland which is 5.3 miles away and Big.Flat which is 5.4 miles away.   If you would like more information about this weather station FishHook, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
100069,FishHook,"May, 07 1992",Installation Date,2019-06-24 17:41:52.734841
100069,FishHook,-118.74°,Longitude,2019-06-24 17:41:52.734841
100069,FishHook,46.29°,Latitude,2019-06-24 17:41:52.734841
100069,FishHook,772 feet,Elevation,2019-06-24 17:41:52.734841
100069,FishHook,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
100069,FishHook,NA99999  mph,Wind,2019-06-24 17:41:52.734841
100069,FishHook,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
100069,FishHook,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
100069,FishHook,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
100069,FishHook,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
100069,FishHook,99999°F,Dew Point,2019-06-24 17:41:52.734841
100069,FishHook,99999°F,Air Temperature,2019-06-24 17:41:52.734841
100067,Fourmile,"This station is commonly called Fourmile  and is located in Benton County, Washington.  The coordinates of this station are latitude 45.99°, longitude -119.32°, elevation 723 ft. and can be viewed on the map.  The weather station was installed on March 18, 1993 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  May 06, 2019.  The nearest stations are McNary which is 3.4 miles away, Coffin which is 3.7 miles away and Horse.Hvn which is 6.0 miles away.   If you would like more information about this weather station Fourmile, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
100067,Fourmile,"March, 18 1993",Installation Date,2019-06-24 17:41:52.734841
100067,Fourmile,-119.32°,Longitude,2019-06-24 17:41:52.734841
100067,Fourmile,45.99°,Latitude,2019-06-24 17:41:52.734841
100067,Fourmile,723 feet,Elevation,2019-06-24 17:41:52.734841
100067,Fourmile,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
100067,Fourmile,NA99999  mph,Wind,2019-06-24 17:41:52.734841
100067,Fourmile,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
100067,Fourmile,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
100067,Fourmile,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
100067,Fourmile,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
100067,Fourmile,99999°F,Dew Point,2019-06-24 17:41:52.734841
100067,Fourmile,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330023,Frenchman,"This station is commonly called Frenchman  and is located in Grant County, Washington.  The coordinates of this station are latitude 47.02°, longitude -119.87°, elevation 1256 ft. and can be viewed on the map.  The weather station was installed on May 30, 2008 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  June 11, 2019.  The nearest stations are RoyalCty.W which is 3.4 miles away, George which is 7.7 miles away and Vantage which is 13.8 miles away.   If you would like more information about this weather station Frenchman, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330023,Frenchman,"May, 30 2008",Installation Date,2019-06-24 17:41:52.734841
330023,Frenchman,-119.87°,Longitude,2019-06-24 17:41:52.734841
330023,Frenchman,47.02°,Latitude,2019-06-24 17:41:52.734841
330023,Frenchman,1256 feet,Elevation,2019-06-24 17:41:52.734841
330023,Frenchman,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330023,Frenchman,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330023,Frenchman,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330023,Frenchman,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330023,Frenchman,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330023,Frenchman,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330023,Frenchman,99999°F,Dew Point,2019-06-24 17:41:52.734841
330023,Frenchman,99999°F,Air Temperature,2019-06-24 17:41:52.734841
300206,Garfield.E,"This station is commonly called Garfield.E and the closest city is Garfield, Whitman County, Washington within the 99130 zipcode.  The weather in Garfield is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 47°, longitude -117.06°, elevation 2786 ft. and can be viewed on the map.  The weather station was installed on October 24, 2013 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  November 28, 2018.  The nearest stations are Pullman NE which is 15.1 miles away, Pullman.S which is 21.3 miles away and St.John which is 25.7 miles away.   If you would like more information about this weather station Garfield.E, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
300206,Garfield.E,"October, 24 2013",Installation Date,2019-06-24 17:41:52.734841
300206,Garfield.E,-117.06°,Longitude,2019-06-24 17:41:52.734841
300206,Garfield.E,47.00°,Latitude,2019-06-24 17:41:52.734841
300206,Garfield.E,2786 feet,Elevation,2019-06-24 17:41:52.734841
300206,Garfield.E,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
300206,Garfield.E,NA99999  mph,Wind,2019-06-24 17:41:52.734841
300206,Garfield.E,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
300206,Garfield.E,99999 %,Soil Moisture,2019-06-24 17:41:52.734841
300206,Garfield.E,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
300206,Garfield.E,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
300206,Garfield.E,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
300206,Garfield.E,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
300206,Garfield.E,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
300206,Garfield.E,99999°F,Dew Point,2019-06-24 17:41:52.734841
300206,Garfield.E,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330033,George,"This station is commonly called George and the closest city is George, Grant County, Washington.  The weather in George is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 47.09°, longitude -119.99°, elevation 1399 ft. and can be viewed on the map.  The weather station was installed on December 16, 2008 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  March 21, 2019.  The nearest stations are Frenchman which is 7.7 miles away, Quincy which is 9.5 miles away and RoyalCty.W which is 11.0 miles away.   If you would like more information about this weather station George, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330033,George,"December, 16 2008",Installation Date,2019-06-24 17:41:52.734841
330033,George,-119.99°,Longitude,2019-06-24 17:41:52.734841
330033,George,47.09°,Latitude,2019-06-24 17:41:52.734841
330033,George,1399 feet,Elevation,2019-06-24 17:41:52.734841
330033,George,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330033,George,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330033,George,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
330033,George,99999 %,Soil Moisture,2019-06-24 17:41:52.734841
330033,George,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330033,George,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
330033,George,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330033,George,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330033,George,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330033,George,99999°F,Dew Point,2019-06-24 17:41:52.734841
330033,George,99999°F,Air Temperature,2019-06-24 17:41:52.734841
310111,Gleed,"This station is commonly called Gleed  and is located in Yakima County, Washington.  The coordinates of this station are latitude 46.7°, longitude -120.62°, elevation 1895 ft. and can be viewed on the map.  The weather station was installed on May 18, 1994 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 19, 2019.  The nearest stations are Naches which is 2.1 miles away, Cowiche which is 4.8 miles away and Pomona which is 6.8 miles away.   If you would like more information about this weather station Gleed, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
310111,Gleed,"May, 18 1994",Installation Date,2019-06-24 17:41:52.734841
310111,Gleed,-120.62°,Longitude,2019-06-24 17:41:52.734841
310111,Gleed,46.70°,Latitude,2019-06-24 17:41:52.734841
310111,Gleed,1895 feet,Elevation,2019-06-24 17:41:52.734841
310111,Gleed,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
310111,Gleed,NA99999  mph,Wind,2019-06-24 17:41:52.734841
310111,Gleed,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
310111,Gleed,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
310111,Gleed,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
310111,Gleed,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
310111,Gleed,99999°F,Dew Point,2019-06-24 17:41:52.734841
310111,Gleed,99999°F,Air Temperature,2019-06-24 17:41:52.734841
100139,Gramling,"This station is commonly called Gramling  and is located in Benton County, Washington.  The coordinates of this station are latitude 46.12°, longitude -119.22°, elevation 1340 ft. and can be viewed on the map.  The weather station was installed on April 26, 1989 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 18, 2019.  The nearest stations are Badger.Cyn which is 4.7 miles away, Coffin which is 7.2 miles away and Finley which is 7.7 miles away.   If you would like more information about this weather station Gramling, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
100139,Gramling,"April, 26 1989",Installation Date,2019-06-24 17:41:52.734841
100139,Gramling,-119.22°,Longitude,2019-06-24 17:41:52.734841
100139,Gramling,46.12°,Latitude,2019-06-24 17:41:52.734841
100139,Gramling,1340 feet,Elevation,2019-06-24 17:41:52.734841
100139,Gramling,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
100139,Gramling,NA99999  mph,Wind,2019-06-24 17:41:52.734841
100139,Gramling,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
100139,Gramling,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
100139,Gramling,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
100139,Gramling,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
100139,Gramling,99999°F,Dew Point,2019-06-24 17:41:52.734841
100139,Gramling,99999°F,Air Temperature,2019-06-24 17:41:52.734841
300093,Grandview,"This station is commonly called Grandview and the closest city is Grandview, Benton County, Washington.  The weather in Grandview is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 46.27°, longitude -119.85°, elevation 972 ft. and can be viewed on the map.  The weather station was installed on August 30, 2012 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  May 16, 2019.  The nearest stations are Prosser which is 5.1 miles away, Hamilton which is 5.3 miles away and Roza which is 5.7 miles away.   If you would like more information about this weather station Grandview, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
300093,Grandview,"August, 30 2012",Installation Date,2019-06-24 17:41:52.734841
300093,Grandview,-119.85°,Longitude,2019-06-24 17:41:52.734841
300093,Grandview,46.27°,Latitude,2019-06-24 17:41:52.734841
300093,Grandview,972 feet,Elevation,2019-06-24 17:41:52.734841
300093,Grandview,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
300093,Grandview,NA99999  mph,Wind,2019-06-24 17:41:52.734841
300093,Grandview,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
300093,Grandview,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
300093,Grandview,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
300093,Grandview,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
300093,Grandview,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
300093,Grandview,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
300093,Grandview,99999°F,Dew Point,2019-06-24 17:41:52.734841
300093,Grandview,99999°F,Air Temperature,2019-06-24 17:41:52.734841
300209,Granger,"This station is commonly called Granger and the closest city is Granger, Yakima County, Washington.  The weather in Granger is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 46.38°, longitude -120.19°, elevation 860 ft. and can be viewed on the map.  The weather station was installed on April 09, 2014 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 17, 2019.  The nearest stations are Outlook which is 3.9 miles away, Buena which is 6.2 miles away and Snipes.Mtn which is 7.5 miles away.   If you would like more information about this weather station Granger, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
300209,Granger,"April, 09 2014",Installation Date,2019-06-24 17:41:52.734841
300209,Granger,-120.19°,Longitude,2019-06-24 17:41:52.734841
300209,Granger,46.38°,Latitude,2019-06-24 17:41:52.734841
300209,Granger,860 feet,Elevation,2019-06-24 17:41:52.734841
300209,Granger,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
300209,Granger,NA99999  mph,Wind,2019-06-24 17:41:52.734841
300209,Granger,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
300209,Granger,99999 %,Soil Moisture,2019-06-24 17:41:52.734841
300209,Granger,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
300209,Granger,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
300209,Granger,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
300209,Granger,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
300209,Granger,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
300209,Granger,99999°F,Dew Point,2019-06-24 17:41:52.734841
300209,Granger,99999°F,Air Temperature,2019-06-24 17:41:52.734841
300213,Grayland,"This station is commonly called Grayland and the closest city is Grayland, Grays Harbor County, Washington within the 98595 zipcode.  The weather in Grayland is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 46.79°, longitude -124.08°, elevation 21 ft. and can be viewed on the map.  The weather station was installed on November 19, 2014 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  May 29, 2019.  The nearest stations are Tokeland which is 7.7 miles away, Long.Beach which is 29.0 miles away and Montesano which is 30.6 miles away.   If you would like more information about this weather station Grayland, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
300213,Grayland,"November, 19 2014",Installation Date,2019-06-24 17:41:52.734841
300213,Grayland,-124.08°,Longitude,2019-06-24 17:41:52.734841
300213,Grayland,46.79°,Latitude,2019-06-24 17:41:52.734841
300213,Grayland,21 feet,Elevation,2019-06-24 17:41:52.734841
300213,Grayland,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
300213,Grayland,NA99999  mph,Wind,2019-06-24 17:41:52.734841
300213,Grayland,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
300213,Grayland,99999 %,Soil Moisture,2019-06-24 17:41:52.734841
300213,Grayland,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
300213,Grayland,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
300213,Grayland,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
300213,Grayland,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
300213,Grayland,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
300213,Grayland,99999°F,Dew Point,2019-06-24 17:41:52.734841
300213,Grayland,99999°F,Air Temperature,2019-06-24 17:41:52.734841
